fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,oakiness_index,fruitiness_factor
7.4,0.62,0.05,1.8377350638265546,-0.05152937635992447,24.15287478505409,42.0,0.9961,3.42,0.57,11.534115197481665,0.6932095422188678,7.151151422438632
7.3,0.38,0.21,2.019460745523724,0.22509275482792118,6.991895403527826,35.0,0.9961,3.33,0.47,9.527669079933002,0.07091619143856953,3.6205142503745407
6.9,0.5,0.04,1.4257529414301953,0.2657196643637885,18.899155126745264,49.0,0.9958,3.35,0.78,9.582718324903603,0.18936087579186278,4.791359162451801
7.3,0.38,0.21,1.8679977488779294,-0.08826586941226859,6.791410212226666,35.0,0.9961,3.33,0.47,9.501300189187791,0.77132314321685,3.6104940718913605
7.5,0.52,0.42,2.238823090909471,-0.015402859088637963,7.852796292697321,38.0,0.9972,3.58,0.61,10.645353407715731,0.8414397599562448,5.53558377201218
7.0,0.805,0.0,2.496296320295159,0.040018965762299394,6.862616517510134,20.0,0.9969,3.48,0.56,9.573534316676204,0.6176945861885909,7.7066951249243445
8.8,0.61,0.14,2.357069777548274,-0.029453779491019128,10.137846962746151,42.0,0.9969,3.19,0.59,9.772016916658963,0.6444231696298166,5.960930319161967
8.8,0.61,0.14,2.330757902012614,0.11759655534558652,10.011582458722694,42.0,0.9969,3.19,0.59,9.562566734776501,0.028337450383384644,5.833165708213666
8.9,0.61,0.49,1.8593682536328167,0.19717277975933872,23.0389604524092,110.0,0.9972,3.12,1.02,9.214284244358373,0.8285302595815085,5.620713389058607
7.2,0.73,0.02,2.4916894427371306,0.29250560678066023,15.777957899106488,42.0,0.9972,3.44,0.52,9.192910750193889,0.7882752081708296,6.710824847641539
6.8,0.61,0.2,1.6495279625969,0.19605485943435963,10.880203357078274,65.0,0.9971,3.54,0.58,9.34824724152432,0.25903514410334716,5.702430817329835
6.7,0.62,0.21,1.9760055963689602,0.10025740306322149,8.08870797764463,62.0,0.997,3.52,0.58,9.277653721467416,0.708676719965507,5.752145307309799
8.9,0.31,0.57,2.0082439752934502,0.21369862633197323,26.02867741123826,85.0,0.9971,3.26,0.53,9.771400049409209,0.2148546064249981,3.029134015316855
7.4,0.39,0.48,1.854244850053507,0.1925900424357309,13.98527947213144,67.0,0.9972,3.34,0.55,9.247323762457354,0.04033016105151299,3.606456267358368
7.7,0.705,0.1,2.5690790922950137,0.02760525119417568,9.056484235860012,26.0,0.9976,3.39,0.49,9.692717108734312,0.20113654259037728,6.83336556165769
7.9,0.5,0.33,1.9247843594409417,0.0023782755458035265,15.163579780613581,143.0,0.9968,3.2,0.55,9.41532062819316,0.1786288767542995,4.70766031409658
7.9,0.49,0.32,1.931917451041918,0.08981430629696474,16.977895753646294,144.0,0.9968,3.2,0.55,9.348515277531414,0.33774799673484723,4.580772485990392
8.2,0.5,0.35,3.034045044602314,0.1631636124497944,21.006936980265806,127.0,0.9976,3.23,0.62,9.355348504793298,0.4184494971754581,4.677674252396649
6.4,0.37,0.25,1.7124827530354254,0.08790603986534176,21.01925969187313,49.0,0.9974,3.57,0.62,9.885639879432349,0.5085388914977079,3.657686755389969
6.8,0.63,0.12,3.8115026079147416,-0.05869964821909973,16.2392109635274,126.0,0.9969,3.28,0.61,9.52140937441302,0.47675387550832815,5.998487905880203
7.6,0.55,0.21,2.183986720443336,-0.009282444395084244,6.790064373558097,28.0,0.9964,3.28,0.55,9.5754261221288,0.27067460596528936,5.266484367170841
7.6,0.55,0.21,2.267134007645047,0.06360271364056219,7.068322301478881,28.0,0.9964,3.28,0.55,9.717318092585117,0.029170668574074465,5.344524950921815
7.8,0.59,0.33,2.021319662823769,0.06643343956741697,23.988519775124093,120.0,0.9968,3.25,0.54,9.438531737972884,0.6051016222371507,5.568733725404001
7.3,0.58,0.3,2.324803066826118,0.27125421767898084,15.056677172618418,55.0,0.9968,3.46,0.59,10.111614256379886,0.3957448298473544,5.864736268700334
11.5,0.3,0.6,1.9680946064333382,-0.07159879423989982,11.934262744600527,27.0,0.9981,3.11,0.97,10.115372510594552,0.2986721573875497,3.0346117531783654
5.4,0.835,0.08,1.1203974143196511,0.09655892418358747,12.995103496914155,93.0,0.9924,3.57,0.85,13.0058208718446,0.8669410428305123,10.85986042799024
6.9,1.09,0.06,2.20760071385986,0.20991131083282896,12.07114105794655,31.0,0.9948,3.51,0.43,11.285702970216938,0.7467433077981598,12.301416237536463
9.6,0.32,0.47,1.4021311648671941,0.2831449745422796,9.311291020104385,24.0,0.99695,3.22,0.82,10.335778736034829,0.8577655483724422,3.307449195531145
8.8,0.37,0.48,2.290119068575301,0.05656025768160387,39.08080361894021,145.0,0.9975,3.04,1.03,9.356078452636824,0.494982794712461,3.461749027475625
6.8,0.5,0.11,1.4939339186185379,0.12414294527201998,15.91519344019695,49.0,0.99545,3.36,0.79,9.608305124317528,0.13093125212677748,4.804152562158764
7.0,0.42,0.35,1.5291593233089538,0.1449760357198647,15.95762403179773,39.0,0.9961,3.34,0.55,9.30538020520349,0.6962214361212724,3.9082596861854655
7.0,0.43,0.36,1.4486285607387175,0.10854817315532908,13.954658589161614,37.0,0.99615,3.34,0.56,9.06223306320429,0.20607377993717524,3.896760217177845
12.8,0.3,0.74,2.4196860323744054,0.08511547987606939,8.820435682737,28.0,0.9994,3.2,0.77,10.706217496008488,0.4412296690917168,3.2118652488025465
12.8,0.3,0.74,2.441586405699451,0.1385975389500046,8.966990980829856,28.0,0.9994,3.2,0.77,10.851503526720867,0.0650007889488885,3.25545105801626
7.8,0.57,0.31,1.8267126651011485,-0.18422460852196854,26.073282908182176,120.0,0.99625,3.29,0.53,9.351378595091221,0.8253084024229824,5.330285799201995
7.8,0.44,0.28,2.7508725023229936,0.16820694900626315,17.87257678809232,95.0,0.9966,3.22,0.67,9.451504768630604,0.12594064104750058,4.158662098197466
11.0,0.3,0.58,1.9418809297967867,0.06661779036619672,7.104848265105059,19.0,0.998,3.31,0.88,10.885273149065473,0.9030975070493097,3.2655819447196417
9.7,0.53,0.6,2.0895038314076118,0.01675251032217346,5.0487774821084335,19.0,0.99585,3.3,0.86,12.457089051069318,0.8642306022615571,6.602257197066739
8.0,0.725,0.24,2.751693894831656,0.2876862195719558,9.926576667802896,62.0,0.99685,3.35,0.56,10.11355656401806,0.46458276443924607,7.332328508913093
11.6,0.44,0.64,2.114679301198555,-0.008493401879055229,4.9858470362662155,15.0,0.998,3.21,0.67,10.29540017634932,0.7443682043039906,4.529976077593701
8.2,0.57,0.26,2.3612220628255427,0.019692401093496917,28.159832180764102,65.0,0.9959,3.3,0.43,10.16513912513058,0.6194450738181533,5.79412930132443
7.8,0.735,0.08,2.489683931586553,0.2911553302204734,10.073354781350586,41.0,0.9974,3.24,0.71,9.768473075535967,0.8030756423377449,7.179827710518936
7.0,0.49,0.49,5.573146935209416,-0.023206130484985668,26.000878365489815,121.0,0.9974,3.34,0.76,10.575896922049326,0.43180510078591205,5.18218949180417
8.7,0.625,0.16,1.9108807774584713,0.045988471706346117,12.976231668303901,49.0,0.9962,3.14,0.57,10.922717478546243,0.78580848424435,6.826698424091402
8.1,0.725,0.22,1.9848184598670697,0.057297457656915,11.007660907045166,41.0,0.9967,3.36,0.55,9.076318139325998,0.46245681706514796,6.580330651011349
7.5,0.49,0.19,1.8280846680757579,0.16007344821295494,9.94882364420577,44.0,0.9957,3.39,0.54,9.651463645217088,0.9409657878427938,4.729217186156373
7.8,0.53,0.33,2.3788869761172307,0.10078025073533134,23.7895250494281,144.0,0.99655,3.3,0.6,9.508187413938632,0.4863721008251476,5.0393393293874755
7.8,0.34,0.37,1.9012820472848815,-0.047262534715226276,24.204217791053473,58.0,0.9964,3.34,0.59,9.63146585666735,0.46261927193372954,3.2746983912668997
7.4,0.53,0.26,1.9868743032907696,0.04778314368728105,16.01553249991994,72.0,0.9957,3.15,0.57,9.213273480740826,0.7850718615635127,4.883034944792638
6.8,0.61,0.04,1.5076851882958768,-0.003735443321221138,5.039814726512254,10.0,0.99525,3.42,0.6,9.56862601903745,0.821577691760838,5.836861871612845
8.6,0.645,0.25,1.9775144018191921,0.07527789547769545,7.994209225012309,28.0,0.99815,3.28,0.6,9.838728412881036,0.5544891143211708,6.345979826308268
8.4,0.635,0.36,1.9349997419176541,0.13158436586298292,14.926488319927541,55.0,0.99745,3.31,0.57,10.352806813421058,0.1797978134950754,6.574032326522372
7.7,0.43,0.25,2.6168654671966727,0.11482057558879721,28.98140755190512,63.0,0.99615,3.37,0.58,10.608895059696737,0.4677582309575795,4.561824875669597
8.9,0.59,0.5,2.044194064956941,0.1593988245951598,26.84006052378057,81.0,0.9964,3.04,1.61,9.506428001909546,0.9680725029096784,5.608792521126632
9.0,0.82,0.14,2.4909600922557154,0.1953940987560856,9.227708649805331,23.0,0.9984,3.39,0.63,9.69222552220707,0.7529861930391851,7.947624928209796
7.7,0.43,0.25,2.741093237974627,0.09825688459966235,28.87654880015776,63.0,0.99615,3.37,0.58,10.428469629074003,0.8111626038791322,4.484241940501821
6.9,0.52,0.25,2.590141186771574,0.21945320475939062,9.896803371615283,37.0,0.99685,3.46,0.5,11.067959774893467,0.03282549881924013,5.755339082944603
5.2,0.48,0.04,1.6018849622944848,0.09841983272906718,18.95597407956136,106.0,0.9927,3.54,0.62,12.126963336828286,0.4678594626341599,5.820942401677577
8.0,0.38,0.06,1.8708214423256557,0.1881322957735762,12.128807572485238,49.0,0.99625,3.37,0.52,9.921645858958199,0.6466211336575554,3.7702254264041155
8.5,0.37,0.2,2.82332161312635,0.1366545311450127,18.001450899926265,58.0,0.998,3.34,0.7,9.604557183990382,0.8300326836280747,3.553686158076441
6.9,0.52,0.25,2.6953136633913246,0.21562257562027481,9.876386420396953,37.0,0.99685,3.46,0.5,10.934839965239417,0.04927365358277147,5.686116781924497
8.2,1.0,0.09,2.3287124165201822,0.11722506360177787,7.125433836075734,37.0,0.99685,3.32,0.55,9.214394408932533,0.8524388856418731,9.214394408932533
7.2,0.63,0.0,1.8387562625359561,0.0872084753557096,14.073100062678549,38.0,0.99675,3.37,0.58,9.063391902231801,0.5484009367419117,5.709936898406035
7.2,0.63,0.0,1.93615035252061,0.3242434720446882,14.053843495721646,38.0,0.99675,3.37,0.58,8.797485741334238,0.19731397057605993,5.54241601704057
7.2,0.645,0.0,1.7856273792679338,0.1859037122279892,15.071573424117084,39.0,0.99675,3.37,0.58,9.218645431476942,0.3172552164497,5.946026303302627
7.2,0.63,0.0,1.9108559705776522,0.15437444210044132,14.239436190058244,38.0,0.99675,3.37,0.58,8.933821353523161,0.28192955175156076,5.628307452719591
8.2,1.0,0.09,2.2966770009355537,-0.06263044165383361,7.218509489503611,37.0,0.99685,3.32,0.55,9.085243333479623,0.5308590342884758,9.085243333479623
8.9,0.635,0.37,1.679188314272746,0.13416923825364624,4.9313284656996705,62.0,0.9971,3.0,1.09,9.220747926156731,0.05168567991113182,5.855174933109525
12.0,0.38,0.56,2.087146248856107,0.12227154821418534,6.162388499281115,24.0,0.99925,3.14,0.71,10.88852635585331,0.15853615849992353,4.137640015224258
7.7,0.58,0.1,1.6118150954502362,0.11655211977682407,28.03831681897589,109.0,0.99565,3.08,0.49,9.850498727898046,0.8126930433757824,5.713289262180866
15.0,0.21,0.44,2.145127509225904,0.013587743499168373,10.049909581613775,24.0,1.00005,3.07,0.84,9.286575519417012,0.13260399074681106,1.9501808590775724
15.0,0.21,0.44,2.2092844901141118,0.089098269961206,9.830772916835667,24.0,1.00005,3.07,0.84,9.079970359294421,0.23339626945812697,1.9067937754518285
7.3,0.66,0.0,2.01598563919974,0.24286269280435963,5.98296142346118,23.0,0.9983,3.61,0.96,9.866549876415906,0.4533706056041573,6.511922918434498
7.1,0.68,0.07,1.797232485907404,0.14454024745502986,15.918717640966344,51.0,0.99685,3.38,0.52,9.452505468883905,0.5171208881133305,6.427703718841055
8.2,0.6,0.17,2.42657078408647,-0.04210085097527384,11.082805881489332,73.0,0.9963,3.2,0.45,9.23466707674263,0.7636104796141586,5.540800246045578
7.7,0.53,0.06,1.61338251517855,0.06284911728570562,9.10710805004028,39.0,0.99615,3.35,0.48,9.97654542402811,0.4473324266661878,5.287569074734899
7.3,0.66,0.0,2.0969457200526738,0.0035033519147439213,5.792551364898369,23.0,0.9983,3.61,0.96,9.940498171096095,0.7898646210355388,6.560728792923423
10.8,0.32,0.44,1.6427194361871686,0.02423000835914388,15.997796513599573,37.0,0.9985,3.22,0.78,9.873911604566496,0.6183463070454575,3.1596517134612787
7.1,0.6,0.0,1.7353772690156197,0.03263843343703572,16.112186150479424,34.0,0.9972,3.47,0.7,9.991786194705478,0.11309973942382245,5.995071716823286
11.1,0.35,0.48,3.2775310892609513,0.04223544173959948,4.981332103768655,21.0,0.9986,3.17,0.53,10.712215619701263,0.15633143839283858,3.7492754668954418
7.7,0.775,0.42,1.780636316824352,-0.03351353719733949,8.072906364500236,86.0,0.9959,3.23,0.59,9.603246526055115,0.4370337254497708,7.442516057692714
7.1,0.6,0.0,1.8919154173610002,0.061234531848180986,16.03511654676271,34.0,0.9972,3.47,0.7,9.7480630034046,0.3968893930890396,5.84883780204276
8.0,0.57,0.23,3.300058231804298,0.016939236315268995,17.03416602319526,119.0,0.99675,3.26,0.57,9.251576592713375,0.7435442696372946,5.273398657846624
9.4,0.34,0.37,2.1329379790923357,-0.2179448690002268,4.972868502193171,13.0,0.998,3.22,0.62,9.326691114918662,0.5807371397973519,3.1710749790723454
6.6,0.695,0.0,2.239246530006433,0.2802972024501663,11.878341919586429,56.0,0.9968,3.49,0.67,9.12923305343812,0.3881330810022493,6.344816972139493
7.7,0.41,0.76,1.7749953485401049,0.7198769654216672,7.8878469852574975,45.0,0.9968,3.06,1.26,9.444381942814623,0.17076028345038563,3.8721965965539953
10.0,0.31,0.47,2.628869362927986,0.047369927507500395,14.070935251445531,33.0,0.99965,3.36,0.8,10.577463405342934,0.22683710232549514,3.2790136556563096
7.9,0.33,0.23,1.726032183877122,0.07888190497405984,18.00194582555189,45.0,0.99625,3.29,0.65,9.207306952842192,0.575501018469059,3.0384112944379233
7.0,0.975,0.04,1.9865691258529452,-0.03016543473175619,11.986148775539277,67.0,0.99565,3.35,0.6,9.39404746439382,0.42343880489979246,9.159196277783975
8.0,0.52,0.03,1.7810808273159782,0.23957228778108655,9.957610995767764,35.0,0.99575,3.34,0.57,9.675873265993093,0.5149275088606721,5.031454098316408
7.9,0.37,0.23,1.8793488720552214,0.26672886947731117,22.969481115451924,49.0,0.9963,3.28,0.67,9.197561235866571,0.17067743530223367,3.403097657270631
12.5,0.56,0.49,2.225146802676182,0.07966937282465246,5.104691179448814,27.0,0.9999,3.08,0.87,10.874743184860684,0.6629062523445658,6.0898561835219835
11.8,0.26,0.52,1.9304340242878153,0.17335306441853449,5.9664755918131975,10.0,0.9968,3.2,0.72,10.075221681803514,0.852538740855967,2.6195576372689136
8.1,0.87,0.0,3.1337508011964323,0.11352867789339238,25.865893528669844,61.0,1.00025,3.6,0.72,9.963241130393165,0.2579395067869006,8.668019783442054
7.9,0.35,0.46,3.7032546204341656,-0.05567254388759306,15.074365177554018,37.0,0.9973,3.35,0.86,12.656985862203937,0.4915142258318266,4.429945051771377
6.9,0.54,0.04,3.112670513682758,0.03581766310363427,6.9795123336135285,27.0,0.9987,3.69,0.91,9.355995551330302,0.9755273290209018,5.052237597718364
11.5,0.18,0.51,3.8909033569784803,0.1171927966771957,4.003139586553278,23.0,0.9996,3.28,0.97,10.113074057728609,0.33324174055072764,1.8203533303911494
7.9,0.545,0.06,3.9589185712045416,0.04154522812565557,27.16075783063995,61.0,0.9965,3.36,0.67,10.84412732890661,0.5950463449237612,5.910049394254103
11.5,0.18,0.51,3.8894295331514064,0.0821346722564964,3.997943944264949,23.0,0.9996,3.28,0.97,9.956413784882056,0.09019570020024437,1.79215448127877
10.9,0.37,0.58,3.9785078969711263,0.061860044249088544,17.028918367311874,65.0,0.99935,3.22,0.78,10.216316375215495,0.6060150024794432,3.780037058829733
8.4,0.715,0.2,2.369196571581426,0.06791215021345387,9.882107650870168,38.0,0.99735,3.31,0.64,9.401023306101958,0.08963177330461791,6.7217316638629
7.5,0.65,0.18,7.077966053226934,0.09322584904974832,26.978033054764904,94.0,0.99915,3.38,0.77,9.301849134895205,0.959235435323822,6.046201937681883
7.9,0.545,0.06,4.131030874611961,-0.019060506639660107,27.06095260452086,61.0,0.9965,3.36,0.67,10.746210347426326,0.7156626520723114,5.856684639347348
6.9,0.54,0.04,3.1395683810789956,0.00529838508720637,6.844462626615876,27.0,0.9987,3.69,0.91,9.419905969557348,0.7881597881357064,5.086749223560968
11.5,0.18,0.51,3.94378319734217,-0.02445842656999693,4.020084509311571,23.0,0.9996,3.28,0.97,10.03997831228412,0.7041043607716369,1.8071960962111415
10.3,0.32,0.45,6.379077812625548,0.17078155496862002,5.010079107264481,13.0,0.9976,3.23,0.82,12.606980208499001,0.5897290360764658,4.034233666719681
8.9,0.4,0.32,5.431656180777905,-0.12356469418403246,10.004128745558743,47.0,0.9991,3.38,0.77,10.461468640313823,0.44991278108550536,4.18458745612553
11.4,0.26,0.44,3.519412993350381,0.18635903433169254,6.103715889865824,19.0,0.9986,3.12,0.82,9.311351734525125,0.8583733797610624,2.4209514509765326
7.7,0.27,0.68,3.5964851633097457,0.49663493972628436,5.0334438514848525,10.0,0.9972,3.25,1.08,9.966213067452106,0.956835667543063,2.6908775282120687
7.6,0.52,0.12,3.1615582823548234,0.03678194130173786,12.147807189835644,53.0,0.9971,3.36,0.57,9.258601681614534,0.4990361729040813,4.814472874439558
8.9,0.4,0.32,5.476565112812008,-0.17331370878272986,9.900641048440596,47.0,0.9991,3.38,0.77,10.376218450117316,0.931535049155262,4.150487380046926
9.9,0.59,0.07,3.3407535740847103,0.06586894380327094,32.01359245672184,71.0,1.00015,3.31,0.71,10.013303337465628,0.5833329099885175,5.90784896910472
9.9,0.59,0.07,3.397359424304107,0.09558158387111806,32.008446678639,71.0,1.00015,3.31,0.71,9.604791220047751,0.5383841868964332,5.666826819828173
12.0,0.45,0.55,2.0280161158819605,-0.02805982199289135,24.89307455062449,49.0,0.9997,3.1,0.76,10.284821490496443,0.4544827329553567,4.628169670723399
7.5,0.4,0.12,2.9190396480078356,0.040478160619175724,29.095629500209135,53.0,0.9967,3.37,0.7,10.358831720648459,0.20928776153011985,4.143532688259383
8.7,0.52,0.09,2.542406104446409,0.24401951988633513,20.232467330585283,49.0,0.9976,3.34,0.86,10.628099186773502,0.0037196608180591895,5.526611577122221
11.6,0.42,0.53,3.252616065292908,0.1714927162301741,32.998299392551615,98.0,1.001,3.2,0.95,9.13773004801794,0.24150622685606127,3.8378466201675345
8.7,0.52,0.09,2.498554772912172,-0.0014564114378100013,20.050502108827377,49.0,0.9976,3.34,0.86,10.579187774964272,0.5097231716035652,5.501177642981421
11.0,0.2,0.48,2.05462842480037,0.1832400830404568,6.008451847581533,18.0,0.9979,3.3,0.71,10.450699906534117,0.37995995225975254,2.0901399813068235
10.4,0.55,0.23,2.700642226981094,0.058298268239022885,17.928641533009284,48.0,0.9994,3.22,0.64,10.241063524305579,0.4484852280026338,5.632584938368069
6.9,0.36,0.25,2.356361410947343,0.07665432206495618,4.817923972219798,16.0,0.9964,3.41,0.6,10.184960209702101,0.9806482195640496,3.6665856754927564
13.3,0.34,0.52,3.189039019607417,0.14361991873633162,16.929422651690462,53.0,1.0014,3.05,0.81,9.535701548596505,0.3502723706693276,3.2421385265228118
10.8,0.5,0.46,2.4911637040794665,0.019468328743234092,4.860804161904827,27.0,1.0001,3.05,0.64,9.430709040473934,0.4521829393601079,4.715354520236967
10.6,0.83,0.37,2.5629988970117874,0.13714995753618614,26.17041020780591,70.0,0.9981,3.16,0.52,9.989959987543326,0.13351555135281956,8.29166678966096
7.1,0.63,0.06,1.9741203937332898,0.2765154040060229,7.988489030607676,29.0,0.99855,3.67,0.73,9.63072995208766,0.04795773243698764,6.067359869815227
7.2,0.65,0.02,2.4598647170504715,0.17555010224442627,4.965408067095283,31.0,0.9993,3.67,0.8,9.781286211883895,0.7754095145924946,6.357836037724532
6.9,0.67,0.06,2.156091944794124,0.07519114926692275,8.088915382478781,33.0,0.99845,3.68,0.71,9.66296288419236,0.5706831750719786,6.4741851324088815
7.5,0.53,0.06,2.570451968197084,0.06768495289467052,19.887824889714413,44.0,0.9965,3.38,0.59,10.617100498907792,0.760704806043895,5.62706326442113
11.1,0.18,0.48,1.5696954404510737,0.03233268658201288,6.923313596199545,15.0,0.9973,3.22,0.64,10.043981895980302,0.14986279888655163,1.8079167412764543
